reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,7,7,10,10,0,l,1.2746917000040412,None,0,10,10,41,28.986028499988606,,28.975620400015032,28.986028499988606,29.98583019999205,29.98583019999205,29.98583019999205,31.269188400008716,l,1.2746917000040412,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
60,61,91,11,11,0,t,1.4481851999880746,None,0,11,11,86,31.285553399997298,,31.27582350000739,31.285553399997298,32.269579799991334,32.269579799991334,32.28611620000447,33.719748000003165,t,1.4481851999880746,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
1,72,95,12,12,0,l,1.6756026000075508,None,0,12,12,71,33.73584400000982,,33.726428699999815,33.73584400000982,34.719814600015525,34.719814600015525,34.73625230000471,36.40263729999424,l,1.6756026000075508,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
61,64,18,13,13,0,t,1.3925484000064898,None,0,13,13,4,36.41879679998965,,36.40901850000955,36.41879679998965,37.402517500013346,37.402517500013346,37.41969360000803,38.80328449999797,t,1.3925484000064898,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
63,88,20,14,14,0,l,1.9316153999825474,None,0,14,14,29,38.81925339999725,,38.809742200013716,38.81925339999725,39.818770200014114,39.818770200014114,39.818770200014114,41.753322500007926,l,1.9316153999825474,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
23,27,39,15,15,0,t,2.141435500001535,None,0,15,15,43,41.76928539999062,,41.7600448000012,41.76928539999062,42.75298499999917,42.75298499999917,42.76950660001603,44.90308849999565,t,2.141435500001535,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
2,72,51,16,16,0,l,1.5829615000111517,None,0,16,16,25,44.9191901999875,,44.90853340001195,44.9191901999875,45.90282409999054,45.90282409999054,45.91939600001206,47.48649830001523,l,1.5829615000111517,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
78,89,168,17,17,0,t,1.8080231999920215,None,0,17,17,99,47.502032899996266,,47.49295169999823,47.502032899996266,48.48606659998768,48.48606659998768,48.502504800009774,50.30263109999942,t,1.8080231999920215,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
5,9,23,18,18,0,l,2.025922200002242,None,0,18,18,11,50.318828199990094,,50.30912029999308,50.318828199990094,51.30236599998898,51.30236599998898,51.31848929999978,53.337407899991376,l,2.025922200002242,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
39,84,104,19,19,0,l,3.20625960000325,None,0,19,19,57,53.352434500004165,,53.345526399993105,53.352434500004165,54.35171529999934,54.35171529999934,54.35171529999934,57.56858910000301,l,3.20625960000325,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
17,79,11,20,20,0,l,2.440944500005571,None,0,20,20,88,57.58478470001137,,57.57236640001065,57.58478470001137,58.56846479998785,58.56846479998785,58.585081800003536,61.01867419999326,l,2.440944500005571,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
40,77,158,21,21,0,t,1.132239300000947,None,0,21,21,89,61.03490410000086,,61.02267649999703,61.03490410000086,62.01892709999811,62.01892709999811,62.03554469998926,63.15207250000094,t,1.132239300000947,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
17,50,134,22,22,0,t,1.466528399992967,None,0,22,22,54,63.168345699989004,,63.160041700000875,63.168345699989004,64.15261590000591,64.15261590000591,64.16908459999831,65.63541129999794,t,1.466528399992967,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
4,29,176,23,23,0,t,1.7169820000126492,None,0,23,23,93,65.65213229999063,,65.64047400001436,65.65213229999063,66.63491940000677,66.63491940000677,66.65163619999657,68.3530335999967,t,1.7169820000126492,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
45,83,199,24,24,0,t,1.9114877000101842,None,0,24,24,19,68.36880960001145,,68.36164220000501,68.36880960001145,69.36876479999046,69.36876479999046,69.36876479999046,71.28629710001405,t,1.9114877000101842,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
51,86,34,25,25,0,t,1.5986612999986392,None,0,25,25,79,71.30210110000917,,71.29253159998916,71.30210110000917,72.30209260000265,72.30209260000265,72.30209260000265,73.90264590000152,t,1.5986612999986392,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
45,49,38,26,26,0,t,1.5368130000133533,None,0,26,26,39,73.91891609999584,,73.90927730000112,73.91891609999584,74.90240970000741,74.90240970000741,74.91896499998984,76.45334430001094,t,1.5368130000133533,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
77,86,40,27,27,0,t,2.6017561000189744,None,0,27,27,52,76.4686442000093,,76.46256640000502,76.4686442000093,77.46891210001195,77.46891210001195,77.46891210001195,80.08497570001055,t,2.6017561000189744,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
48,98,41,28,28,0,l,1.6571536999836098,None,0,28,28,55,80.10117460001493,,80.0893919999944,80.10117460001493,81.08536880000611,81.08536880000611,81.10209530001157,82.75309740001103,l,1.6571536999836098,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
80,86,6,29,29,0,t,1.1541251000016928,None,0,29,29,23,82.76870139999664,,82.75982360000489,82.76870139999664,83.76890610001283,83.76890610001283,83.76890610001283,84.93604140001116,t,1.1541251000016928,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
30,75,13,30,30,0,l,1.5680447999911848,None,0,30,30,58,84.9518495000084,,84.94201230001636,84.9518495000084,85.951178599993,85.951178599993,85.951178599993,87.53563900000881,l,1.5680447999911848,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
45,46,44,31,31,0,t,1.3512536000052933,None,0,31,31,38,87.5513859000057,,87.54038990000845,87.5513859000057,88.53545669998857,88.53545669998857,88.5512735999946,89.90266960000736,t,1.3512536000052933,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
40,61,43,32,32,0,t,3.854103599995142,None,0,32,32,96,89.91879779999726,,89.91065589999198,89.91879779999726,90.9181627999933,90.9181627999933,90.9181627999933,94.78592689998914,t,3.854103599995142,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
32,61,9,33,33,0,l,1.3576771999942139,None,0,33,33,6,94.80182140000397,,94.79316780000227,94.80182140000397,95.80106240001624,95.80106240001624,95.80106240001624,97.16917599999579,l,1.3576771999942139,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
80,94,42,34,34,0,t,1.500069200003054,None,0,34,34,97,97.18480389998876,,97.1756316999963,97.18480389998876,98.18419550001272,98.18419550001272,98.18419550001272,99.68628230001195,t,1.500069200003054,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
54,78,86,35,35,0,t,2.1192668000003323,None,0,35,35,37,99.70151750001241,,99.69427609999548,99.70151750001241,100.70156350001344,100.70156350001344,100.70156350001344,102.83611689999816,t,2.1192668000003323,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
49,61,50,36,36,0,t,1.3184891000273637,None,0,36,36,21,102.8508536000154,,102.84378299998934,102.8508536000154,103.85134379999363,103.85134379999363,103.85134379999363,105.18514320001123,t,1.3184891000273637,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
64,75,105,37,37,0,t,1.482695100014098,None,0,37,37,53,105.20087120000971,,105.19728190000751,105.20087120000971,106.18440560001181,106.18440560001181,106.20142709999345,107.66805239999667,t,1.482695100014098,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
28,83,16,38,38,0,l,1.3320062999846414,None,0,38,38,63,107.68418849998852,,107.67362419998972,107.68418849998852,108.66815030001453,108.66815030001453,108.68458999998984,110.0025738000113,l,1.3320062999846414,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
82,95,10,39,39,0,l,2.8183661000221036,None,0,39,39,35,110.01781670001219,,110.0114079999912,110.01781670001219,111.01818479999201,111.01818479999201,111.01818479999201,113.85156020001159,l,2.8183661000221036,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
48,92,19,40,40,0,l,1.4422001999919303,None,0,40,40,98,113.86816139999428,,113.85864190000575,113.86816139999428,114.85158200000296,114.85158200000296,114.8683052000124,116.30265749999671,l,1.4422001999919303,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
63,68,99,41,41,0,t,1.1575638000213075,None,0,41,41,60,116.31809200000134,,116.3102557999955,116.31809200000134,117.31822960000136,117.31822960000136,117.31822960000136,118.4850521000044,t,1.1575638000213075,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
16,27,56,42,42,0,t,1.6243591999809723,None,0,42,42,68,118.50137969999923,,118.49157049998757,118.50137969999923,119.48483490000945,119.48483490000945,119.50152809999418,121.11856540001463,t,1.6243591999809723,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
55,58,85,43,43,0,t,2.0718057999911252,None,0,43,43,18,121.1343971999886,,121.1250401000143,121.1343971999886,122.11813399998937,122.11813399998937,122.13465200000792,124.20224990000133,t,2.0718057999911252,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
36,82,147,44,44,0,t,1.6814727000019047,None,0,44,44,82,124.21766299998853,,124.20921530001215,124.21766299998853,125.21781540001393,125.21781540001393,125.21781540001393,126.9012258000148,t,1.6814727000019047,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
3,63,192,45,45,0,l,3.235216600005515,None,0,45,45,45,126.91712850000476,,126.90839679999044,126.91712850000476,127.91710260001128,127.91710260001128,127.91710260001128,131.16836219999823,l,3.235216600005515,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
6,56,100,46,46,0,l,4.656465099978959,None,0,46,46,31,131.184242599993,,131.17507729999488,131.184242599993,132.16797310000402,132.16797310000402,132.18450020000455,136.83421649999218,l,4.656465099978959,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
17,73,92,47,47,0,l,2.145390799996676,None,0,47,47,33,136.85024140001042,,136.8402316000138,136.85024140001042,137.8336224000086,137.8336224000086,137.8503105000127,139.98500970000168,l,2.145390799996676,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
72,99,119,48,48,0,t,1.52934930002084,None,0,48,48,61,140.00062890001573,,139.992699800001,140.00062890001573,141.0011697000009,141.0011697000009,141.0011697000009,142.5335752000101,t,1.52934930002084,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
67,69,81,49,49,0,t,1.8988733000005595,None,0,49,49,42,142.55005900000106,,142.53698510001414,142.55005900000106,143.53350749998935,143.53350749998935,143.55030360000092,145.4337150999927,t,1.8988733000005595,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
54,65,58,50,50,0,t,1.2780046999978367,None,0,50,50,10,145.45006820000708,,145.43729760000133,145.45006820000708,146.43339099999866,146.43339099999866,146.44999769999413,147.7172400999989,t,1.2780046999978367,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
73,89,30,51,51,0,t,1.2877959000179544,None,0,51,51,44,147.73347959999228,,147.7217207000067,147.73347959999228,148.71702030001325,148.71702030001325,148.7333338999888,150.01813589999801,t,1.2877959000179544,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
58,66,64,52,52,0,t,1.3896257000160404,None,0,52,52,9,150.03391679999186,,150.02808439999353,150.03391679999186,151.033400299988,151.033400299988,151.033400299988,152.4337102000136,t,1.3896257000160404,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
2,36,5,53,53,0,l,6.0830744999984745,None,0,53,53,95,152.45016579999356,,152.4377395999909,152.45016579999356,153.43403189998935,153.43403189998935,153.45015849999618,159.51816219999455,l,6.0830744999984745,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
69,88,29,54,54,0,t,3.0571630000195,None,0,54,54,30,159.53345829999307,,159.52536820000387,159.53345829999307,160.53404540001065,160.53404540001065,160.53404540001065,163.60046819999116,t,3.0571630000195,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
95,97,89,55,55,0,t,1.5917772999964654,None,0,55,55,76,163.6163829000143,,163.60580210000626,163.6163829000143,164.60073159998865,164.60073159998865,164.61670340001,166.20220530001097,t,1.5917772999964654,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
5,98,109,56,56,0,l,2.1323705000104383,None,0,56,56,24,166.2164938999922,,166.21175109999604,166.2164938999922,167.2171806000115,167.2171806000115,167.2171806000115,169.35143529999186,l,2.1323705000104383,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
41,43,141,57,57,0,t,3.9258294999890495,None,0,57,57,36,169.3665825999924,,169.35969780001324,169.3665825999924,170.3666962000134,170.3666962000134,170.3666962000134,174.30092939999304,t,3.9258294999890495,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
26,86,53,58,58,0,l,3.0744144000054803,None,0,58,58,78,174.3167739000055,,174.30848209999385,174.3167739000055,175.31650280000758,175.31650280000758,175.31650280000758,178.40009740000824,l,3.0744144000054803,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
21,27,26,59,59,0,t,2.5708446000062395,None,0,59,59,7,178.41625889998977,,178.40626170000178,178.41625889998977,179.3996982999961,179.3996982999961,179.4168248999922,181.98338859999785,t,2.5708446000062395,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
25,75,65,60,60,0,l,4.487776800000574,None,0,60,60,70,181.99976229999447,,181.98885920000612,181.99976229999447,182.98357099998975,182.98357099998975,182.99982570001157,187.48435889999382,l,4.487776800000574,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
96,100,47,61,61,0,t,1.141453799995361,None,0,61,61,90,187.49994599999627,,187.4913102000137,187.49994599999627,188.48342639999464,188.48342639999464,188.50013150001178,189.63318579999031,t,1.141453799995361,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
24,97,1,62,62,0,l,2.912349499994889,None,0,62,62,56,189.65008540000417,,189.64053760000388,189.65008540000417,190.63330940000014,190.63330940000014,190.64993489999324,193.55061830001068,l,2.912349499994889,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
28,97,79,63,63,0,l,2.86708169998019,None,0,63,63,20,193.56672170001548,,193.5584768000117,193.56672170001548,194.56685709999874,194.56685709999874,194.56685709999874,197.45058440000867,l,2.86708169998019,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
70,92,15,64,64,0,l,3.2657437000016216,None,0,64,64,28,197.46579499999643,,197.45681999999215,197.46579499999643,198.44948579999618,198.44948579999618,198.46681700000772,201.71697869998752,l,3.2657437000016216,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
50,55,8,65,65,0,l,1.327479499974288,None,0,65,65,87,201.7329289999907,,201.72468119999394,201.7329289999907,202.73239869999816,202.73239869999816,202.73239869999816,204.06578939998872,l,1.327479499974288,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
38,63,76,66,66,0,t,1.1828919999825303,None,0,66,66,85,204.08226289998856,,204.06973129999824,204.08226289998856,205.066127099999,205.066127099999,205.08297220000532,206.25073770000017,t,1.1828919999825303,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
49,91,96,67,67,0,t,1.465829799999483,None,0,67,67,91,206.26583570000366,,206.25892520000343,206.26583570000366,207.26639890001388,207.26639890001388,207.26639890001388,208.7339146999875,t,1.465829799999483,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
1,50,55,68,68,0,l,1.4244470999983605,None,0,68,68,3,208.7496594999975,,208.74281779999728,208.7496594999975,209.7326030000113,209.7326030000113,209.74974810000276,211.16753370000515,l,1.4244470999983605,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
55,56,93,69,69,0,t,3.727820200001588,None,0,69,69,32,211.18226199998753,,211.17797479999717,211.18226199998753,212.18257070000982,212.18257070000982,212.18257070000982,215.91618759999983,t,3.727820200001588,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
91,95,72,70,70,0,t,3.57123010000214,None,0,70,70,72,215.9322080000129,,215.92216730001383,215.9322080000129,216.9159326000081,216.9159326000081,216.933088699996,220.49955149999005,t,3.57123010000214,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
71,89,66,71,71,0,t,3.034879599988926,None,0,71,71,49,220.51553609999246,,220.50747559999581,220.51553609999246,221.49967029999243,221.49967029999243,221.5162912000087,224.55011569999624,t,3.034879599988926,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
88,93,49,72,72,0,t,1.2927442999789491,None,0,72,72,2,224.5660937000066,,224.55598279999685,224.5660937000066,225.54968679999,225.54968679999,225.56599940001615,226.8499315000081,t,1.2927442999789491,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
58,100,73,73,73,0,t,3.202535499993246,None,0,73,73,74,226.866053500009,,226.85665050000534,226.866053500009,227.8495971999946,227.8495971999946,227.86663830000907,231.06677330000093,t,3.202535499993246,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
84,97,60,74,74,0,t,4.014874399988912,None,0,74,74,22,231.08240519999526,,231.07429310001316,231.08240519999526,232.06608220000635,232.06608220000635,232.08258789998945,236.08266859999276,t,4.014874399988912,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
69,88,84,75,75,0,l,5.041179099993315,None,0,75,75,1,236.09916209999938,,236.08896160000586,236.09916209999938,237.08197810000274,237.08197810000274,237.09876680001616,242.13300199998775,l,5.041179099993315,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
74,94,21,76,76,0,t,3.4878732999786735,None,0,76,76,48,242.14909379999153,,242.14002910000272,242.14909379999153,243.1326606000075,243.1326606000075,243.14934319999884,246.63332500000251,t,3.4878732999786735,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
39,47,4,77,77,0,l,1.8290245999814942,None,0,77,77,12,246.64885520000826,,246.63961680000648,246.64885520000826,247.63235390000045,247.63235390000045,247.6490635999944,249.46664610001608,l,1.8290245999814942,None,participant_1,001,2025-11-03_13h26.05.631,Deeya Delay Discounting,,2025.1.1,59.730805208610235,2025-11-03 13h27.05.511773 +0530,
