reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
51,96,150,82,82,0,t,1.0665568000113126,None,0,82,82,34,208.75062979999348,,208.74186969999573,208.75062979999348,209.7499531999929,209.7499531999929,209.7499531999929,210.8170761000074,t,1.0665568000113126,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
67,69,81,83,83,0,t,1.5053764999902342,None,0,83,83,42,210.83336869999766,,210.82818919999409,210.83336869999766,211.81697290000739,211.81697290000739,211.83342129999073,213.3347346999799,t,1.5053764999902342,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
64,75,105,84,84,0,t,1.0570429000072181,None,0,84,84,53,213.35050099997898,,213.34235239998088,213.35050099997898,214.33400770000299,214.33400770000299,214.35058810000191,215.4012195999967,t,1.0570429000072181,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
14,50,48,85,85,0,l,1.7548417999933008,None,0,85,85,14,215.41724549999344,,215.40671939999447,215.41724549999344,216.4172269999981,216.4172269999981,216.4172269999981,218.1839875000005,l,1.7548417999933008,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
25,91,25,86,86,0,l,1.940273200016236,None,0,86,86,65,218.19989210000494,,218.19333499998902,218.19989210000494,219.18430199997965,219.18430199997965,219.20064500000444,221.1345294000057,l,1.940273200016236,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
88,93,49,87,87,0,t,0.9458108999824617,None,0,87,87,2,221.1505196999933,,221.1409003000008,221.1505196999933,222.1342064999917,222.1342064999917,222.15075760000036,223.08358320000116,t,0.9458108999824617,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
76,96,132,88,88,0,t,0.5715741000021808,None,0,88,88,27,223.0999562999932,,223.08916790000512,223.0999562999932,224.08427550000488,224.08427550000488,224.10004779999144,224.66871659999015,t,0.5715741000021808,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
30,75,13,89,89,0,l,1.4210005000059027,None,0,89,89,58,224.6834380000073,,224.67916080000577,224.6834380000073,225.68374159999075,225.68374159999075,225.68374159999075,227.11757810000563,l,1.4210005000059027,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
44,93,94,90,90,0,t,0.8538189000100829,None,0,90,90,73,227.1336129999836,,227.1241943000059,227.1336129999836,228.11747189998277,228.11747189998277,228.13396159998956,228.98435709998012,t,0.8538189000100829,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
4,99,155,91,91,0,l,0.933177800005069,None,0,91,91,94,229.00027619997854,,228.99079999999958,229.00027619997854,229.98405499997898,229.98405499997898,230.0007730999787,230.93370460000006,l,0.933177800005069,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
2,36,5,92,92,0,l,1.3457029999990482,None,0,92,92,95,230.94959549998748,,230.9398372999858,230.94959549998748,231.9341499999864,231.9341499999864,231.94988579998608,233.2845607000054,l,1.3457029999990482,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
17,73,92,93,93,0,t,0.804199600010179,None,0,93,93,33,233.3000945999811,,233.29330679998384,233.3000945999811,234.2997258999967,234.2997258999967,234.2997258999967,235.1170032999944,t,0.804199600010179,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
45,46,44,94,94,0,t,0.6254040999920107,None,0,94,94,38,235.13295589998597,,235.12813040000037,235.13295589998597,236.11724099999992,236.11724099999992,236.13343149999855,236.75016060000053,t,0.6254040999920107,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
7,17,59,95,95,0,l,1.001088399993023,None,0,95,95,92,236.7669700999977,,236.75914019998163,236.7669700999977,237.75021880000713,237.75021880000713,237.76650169998175,238.76792049998767,l,1.001088399993023,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
28,97,79,96,96,0,t,1.1824690999928862,None,0,96,96,20,238.7830592999817,,238.77728459998616,238.7830592999817,239.7832911000005,239.7832911000005,239.7832911000005,240.96648050000658,t,1.1824690999928862,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
52,98,36,97,97,0,t,0.291007299994817,None,0,97,97,46,240.98269189998973,,240.97447270000703,240.98269189998973,241.9665180000011,241.9665180000011,241.9833811999997,242.2681190999865,t,0.291007299994817,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
77,86,40,98,98,0,t,0.6497037000081036,None,0,98,98,52,242.28346449998207,,242.28004439998767,242.28346449998207,243.28306379998685,243.28306379998685,243.28306379998685,243.93470169999637,t,0.6497037000081036,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
84,97,60,99,99,0,t,0.4812937999959104,None,0,99,99,22,243.9502169000043,,243.9415306999872,243.9502169000043,244.93393389999983,244.93393389999983,244.94969670000137,245.41688269999577,t,0.4812937999959104,None,participant_4,001,2025-11-03_14h46.28.551,Deeya Delay Discounting,,2025.1.1,59.846231089940744,2025-11-03 14h46.49.721171 +0530,
