thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.3894444444444444)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.5676198999863118],['target'],56,0,56,0,92.34703069995157,,5,92.34005040000193,92.34703069995157,92.34703069995157,0.015245300019159913,93.90777920000255,[np.float64(-0.3894444444444444)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.5676198999863118],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
57,0,57,[np.float64(-0.3561111111111111)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.367739399895072],['target'],57,0,57,0,93.93073890008964,,5,93.92342519992962,93.93073890008964,93.93073890008964,0.015444600023329258,95.29126470000483,[np.float64(-0.3561111111111111)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.367739399895072],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
58,0,58,[np.float64(0.21333333333333335)],[np.float64(-0.4438888888888889)],[1],[0],[0],[1.358041699975729],['target'],58,0,58,0,95.32409400003962,,10,95.3166249000933,95.32409400003962,95.32409400003962,0.0251694000326097,96.67477979999967,[np.float64(0.21333333333333335)],[np.float64(-0.4438888888888889)],[1],[0],[0],[1.358041699975729],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
59,0,59,[np.float64(-0.46)],[np.float64(0.45)],[1],[0],[0],[1.6660756000783294],['target'],59,0,59,0,96.69872370013036,,5,96.6912316000089,96.69872370013036,96.69872370013036,0.016234199982136488,98.3574139000848,[np.float64(-0.46)],[np.float64(0.45)],[1],[0],[0],[1.6660756000783294],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
60,0,60,[np.float64(0.22333333333333333)],[np.float64(-0.25555555555555554)],[1],[0],[0],[1.3732134001329541],['target'],60,0,60,0,98.39110339991748,,10,98.38382020010613,98.39110339991748,98.39110339991748,0.026209099916741252,99.75714470003732,[np.float64(0.22333333333333333)],[np.float64(-0.25555555555555554)],[1],[0],[0],[1.3732134001329541],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
61,0,61,[np.float64(-0.19944444444444445)],[np.float64(-0.3088888888888889)],[1],[0],[0],[1.1235116999596357],['target'],61,0,61,0,99.79185490007512,,10,99.78414630005136,99.79185490007512,99.79185490007512,0.026768800104036927,100.90776839992031,[np.float64(-0.19944444444444445)],[np.float64(-0.3088888888888889)],[1],[0],[0],[1.1235116999596357],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
62,0,62,[np.float64(0.3983333333333333)],[np.float64(0.04777777777777778)],[1],[0],[0],[1.3674856999423355],['target'],62,0,62,0,100.92985399998724,,5,100.92333399993367,100.92985399998724,100.92985399998724,0.015329600078985095,102.29091800004244,[np.float64(0.3983333333333333)],[np.float64(0.04777777777777778)],[1],[0],[0],[1.3674856999423355],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
63,0,63,[np.float64(-0.345)],[np.float64(0.29944444444444446)],[1],[0],[0],[1.3890051001217216],['target'],63,0,63,0,102.32510369992815,,10,102.31804680009373,102.32510369992815,102.32510369992815,0.026956799905747175,103.7071565000806,[np.float64(-0.345)],[np.float64(0.29944444444444446)],[1],[0],[0],[1.3890051001217216],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
64,0,64,[np.float64(0.48388888888888887)],[np.float64(-0.09277777777777778)],[1],[0],[0],[1.4016316998749971],['target'],64,0,64,0,103.72972810012288,,5,103.72281210008077,103.72972810012288,103.72972810012288,0.015445300145074725,105.12453930010088,[np.float64(0.48388888888888887)],[np.float64(-0.09277777777777778)],[1],[0],[0],[1.4016316998749971],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
65,0,65,[np.float64(0.085)],[np.float64(0.26222222222222225)],[1],[0],[0],[1.1870043000672013],['target'],65,0,65,0,105.1638378999196,,10,105.15333070000634,105.1638378999196,105.1638378999196,0.028620699886232615,106.34043149999343,[np.float64(0.085)],[np.float64(0.26222222222222225)],[1],[0],[0],[1.1870043000672013],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
66,0,66,[np.float64(-0.03333333333333333)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.000806599855423],['target'],66,0,66,0,106.36289689992554,,5,106.35641300003044,106.36289689992554,106.36289689992554,0.015772499842569232,107.35731230000965,[np.float64(-0.03333333333333333)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.000806599855423],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
67,0,67,[np.float64(-0.42333333333333334)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.6352379000745714],['target'],67,0,67,0,107.38111290009692,,5,107.37235650001094,107.38111290009692,107.38111290009692,0.014856599969789386,109.00772130000405,[np.float64(-0.42333333333333334)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.6352379000745714],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
68,0,68,[np.float64(-0.40055555555555555)],[np.float64(-0.21888888888888888)],[1],[0],[0],[1.4244523998349905],['target'],68,0,68,0,109.04148090002127,,10,109.0344029001426,109.04148090002127,109.04148090002127,0.02642620005644858,110.45901060011238,[np.float64(-0.40055555555555555)],[np.float64(-0.21888888888888888)],[1],[0],[0],[1.4244523998349905],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
69,0,69,[np.float64(-0.15)],[np.float64(0.16055555555555556)],[1],[0],[0],[1.0473343001212925],['target'],69,0,69,0,110.48274250002578,,5,110.47682649991475,110.48274250002578,110.48274250002578,0.01749830017797649,111.5242564000655,[np.float64(-0.15)],[np.float64(0.16055555555555556)],[1],[0],[0],[1.0473343001212925],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
70,0,70,[np.float64(-0.04)],[np.float64(0.3)],[1],[0],[0],[1.016330200014636],['target'],70,0,70,0,111.54683000012301,,5,111.53960329992697,111.54683000012301,111.54683000012301,0.015176000073552132,112.55602620006539,[np.float64(-0.04)],[np.float64(0.3)],[1],[0],[0],[1.016330200014636],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
71,0,71,[np.float64(-0.2861111111111111)],[np.float64(-0.4861111111111111)],[1],[0],[0],[1.3734329000581056],['target'],71,0,71,0,112.5731655000709,,5,112.56792750000022,112.5731655000709,112.5731655000709,0.011727700009942055,113.94147239997983,[np.float64(-0.2861111111111111)],[np.float64(-0.4861111111111111)],[1],[0],[0],[1.3734329000581056],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
72,0,72,[np.float64(0.09722222222222222)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.485583100002259],['target'],72,0,72,0,113.98097030003555,,10,113.97097930009477,113.98097030003555,113.98097030003555,0.029328499920666218,115.45665140007623,[np.float64(0.09722222222222222)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.485583100002259],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
73,0,73,[np.float64(-0.1688888888888889)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.7535467999987304],['target'],73,0,73,0,115.49593290011398,,10,115.48692380008288,115.49593290011398,115.49593290011398,0.030073100002482533,117.24058589991182,[np.float64(-0.1688888888888889)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.7535467999987304],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
74,0,74,[np.float64(0.10277777777777777)],[np.float64(0.22277777777777777)],[1],[0],[0],[1.1531508001498878],['target'],74,0,74,0,117.2817222001031,,10,117.27071380009875,117.2817222001031,117.2817222001031,0.029890800127759576,118.42396080004983,[np.float64(0.10277777777777777)],[np.float64(0.22277777777777777)],[1],[0],[0],[1.1531508001498878],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
75,0,75,[np.float64(0.07722222222222222)],[np.float64(-0.37444444444444447)],[1],[0],[0],[1.6663621000479907],['target'],75,0,75,0,118.44974009995349,,5,118.43967090011574,118.44974009995349,118.44974009995349,0.015504299895837903,120.10616070008837,[np.float64(0.07722222222222222)],[np.float64(-0.37444444444444447)],[1],[0],[0],[1.6663621000479907],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
76,0,76,[np.float64(-0.3933333333333333)],[np.float64(0.16)],[1],[0],[0],[1.3751340000890195],['target'],76,0,76,0,120.14231340005063,,10,120.13206869992428,120.14231340005063,120.14231340005063,0.025645500048995018,121.50731189991347,[np.float64(-0.3933333333333333)],[np.float64(0.16)],[1],[0],[0],[1.3751340000890195],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
77,0,77,[np.float64(-0.49)],[np.float64(0.26166666666666666)],[1],[0],[0],[1.2013748998288065],['target'],77,0,77,0,121.52925319992937,,5,121.52214380004443,121.52925319992937,121.52925319992937,0.01462629996240139,122.72361700003967,[np.float64(-0.49)],[np.float64(0.26166666666666666)],[1],[0],[0],[1.2013748998288065],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
78,0,78,[np.float64(0.35888888888888887)],[np.float64(0.4127777777777778)],[1],[0],[0],[1.8205814000684768],['target'],78,0,78,0,122.77068500011228,,10,122.75271019991487,122.77068500011228,122.77068500011228,0.028918099822476506,124.57338230009191,[np.float64(0.35888888888888887)],[np.float64(0.4127777777777778)],[1],[0],[0],[1.8205814000684768],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
79,0,79,[np.float64(0.21222222222222223)],[np.float64(-0.405)],[1],[0],[0],[1.7234761000145227],['target'],79,0,79,0,124.60702230012976,,10,124.59901860007085,124.60702230012976,124.60702230012976,0.025429799919947982,126.32261339994147,[np.float64(0.21222222222222223)],[np.float64(-0.405)],[1],[0],[0],[1.7234761000145227],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
80,0,80,[np.float64(0.2777777777777778)],[np.float64(0.11)],[1],[0],[0],[1.6066713999025524],['target'],80,0,80,0,126.3577374999877,,10,126.35005649994127,126.3577374999877,126.3577374999877,0.02717099990695715,127.95683500007726,[np.float64(0.2777777777777778)],[np.float64(0.11)],[1],[0],[0],[1.6066713999025524],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
81,0,81,[np.float64(-0.495)],[np.float64(-0.2577777777777778)],[1],[0],[0],[2.1321950999554247],['target'],81,0,81,0,127.98254210012965,,5,127.97421619994566,127.98254210012965,127.98254210012965,0.017189200036227703,130.10652610007674,[np.float64(-0.495)],[np.float64(-0.2577777777777778)],[1],[0],[0],[2.1321950999554247],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
82,0,82,[np.float64(-0.2633333333333333)],[np.float64(0.3511111111111111)],[1],[0],[0],[1.529933099867776],['target'],82,0,82,0,130.2050256000366,,10,130.1933629999403,130.2050256000366,130.2050256000366,0.0866642000619322,131.72339410008863,[np.float64(-0.2633333333333333)],[np.float64(0.3511111111111111)],[1],[0],[0],[1.529933099867776],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
83,0,83,[np.float64(-0.32)],[np.float64(0.31166666666666665)],[1],[0],[0],[1.4413147999439389],['target'],83,0,83,0,131.75920410011895,,10,131.74895399995148,131.75920410011895,131.75920410011895,0.025345500092953444,133.19037230010144,[np.float64(-0.32)],[np.float64(0.31166666666666665)],[1],[0],[0],[1.4413147999439389],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
84,0,84,[np.float64(0.13111111111111112)],[np.float64(-0.06722222222222222)],[1],[0],[0],[1.2514219998847693],[None],84,0,84,0,133.21327339997515,,5,133.20562319993041,133.21327339997515,133.21327339997515,0.015049800043925643,134.45713709993288,[np.float64(0.13111111111111112)],[np.float64(-0.06722222222222222)],[1],[0],[0],[1.2514219998847693],[None],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
85,0,85,[np.float64(0.26555555555555554)],[np.float64(-0.4361111111111111)],[1],[0],[0],[1.490690799895674],['target'],85,0,85,0,134.4936925000511,,10,134.483058599988,134.4936925000511,134.4936925000511,0.02574869990348816,135.9739336001221,[np.float64(0.26555555555555554)],[np.float64(-0.4361111111111111)],[1],[0],[0],[1.490690799895674],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
86,0,86,[np.float64(0.4116666666666667)],[np.float64(-0.4866666666666667)],[1],[0],[0],[1.464495399966836],['target'],86,0,86,0,136.00160730001517,,5,135.99374049995095,136.00160730001517,136.00160730001517,0.019466500030830503,137.45838530012406,[np.float64(0.4116666666666667)],[np.float64(-0.4866666666666667)],[1],[0],[0],[1.464495399966836],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
87,0,87,[np.float64(0.15722222222222224)],[np.float64(0.35444444444444445)],[1],[0],[0],[2.2826426001265645],['target'],87,0,87,0,137.48588149994612,,5,137.47431850014254,137.48588149994612,137.48588149994612,0.01567959995009005,139.75706050009467,[np.float64(0.15722222222222224)],[np.float64(0.35444444444444445)],[1],[0],[0],[2.2826426001265645],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
88,0,88,[np.float64(0.3877777777777778)],[np.float64(-0.43833333333333335)],[1],[0],[0],[1.7659896998666227],['target'],88,0,88,0,139.78242480009794,,5,139.77458670013584,139.78242480009794,139.78242480009794,0.01735239988192916,141.5406981999986,[np.float64(0.3877777777777778)],[np.float64(-0.43833333333333335)],[1],[0],[0],[1.7659896998666227],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
89,0,89,[np.float64(0.3827777777777778)],[np.float64(0.36833333333333335)],[1],[0],[0],[1.7366249999031425],['target'],89,0,89,0,141.5816971999593,,10,141.5703535999637,141.5816971999593,141.5816971999593,0.029421799816191196,143.30707540013827,[np.float64(0.3827777777777778)],[np.float64(0.36833333333333335)],[1],[0],[0],[1.7366249999031425],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
90,0,90,[np.float64(-0.06444444444444444)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.7234423998743296],['target'],90,0,90,0,143.34547740011476,,10,143.3322433999274,143.34547740011476,143.34547740011476,0.024954099906608462,145.0557703000959,[np.float64(-0.06444444444444444)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.7234423998743296],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
91,0,91,[np.float64(-0.42944444444444446)],[np.float64(0.08388888888888889)],[1],[0],[0],[1.2162941999267787],['target'],91,0,91,0,145.08302569994703,,10,145.07375390012749,145.08302569994703,145.08302569994703,0.017869000090286136,146.29015620006248,[np.float64(-0.42944444444444446)],[np.float64(0.08388888888888889)],[1],[0],[0],[1.2162941999267787],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
92,0,92,[np.float64(0.32611111111111113)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.5731218000873923],['target'],92,0,92,0,146.32661539991386,,10,146.3161442000419,146.32661539991386,146.32661539991386,0.025764500023797154,147.88938950002193,[np.float64(0.32611111111111113)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.5731218000873923],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
93,0,93,[np.float64(-0.31166666666666665)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.1714990001637489],['target'],93,0,93,0,147.9261060000863,,10,147.91680230014026,147.9261060000863,147.9261060000863,0.02716529997996986,149.08839439996518,[np.float64(-0.31166666666666665)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.1714990001637489],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
94,0,94,[np.float64(0.08833333333333333)],[np.float64(0.4111111111111111)],[1],[0],[0],[1.7548058999236673],['target'],94,0,94,0,149.1278099999763,,10,149.1186132999137,149.1278099999763,149.1278099999763,0.030041199875995517,150.87352719996125,[np.float64(0.08833333333333333)],[np.float64(0.4111111111111111)],[1],[0],[0],[1.7548058999236673],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
95,0,95,[np.float64(0.42333333333333334)],[np.float64(0.11555555555555555)],[1],[0],[0],[1.8898789000231773],['target'],95,0,95,0,150.91139589995146,,10,150.90106549998745,150.91139589995146,150.91139589995146,0.02726299990899861,152.79111100011505,[np.float64(0.42333333333333334)],[np.float64(0.11555555555555555)],[1],[0],[0],[1.8898789000231773],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
96,0,96,[np.float64(0.3688888888888889)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.598600700031966],['target'],96,0,96,0,152.81574120000005,,5,152.8076859000139,152.81574120000005,152.81574120000005,0.01625650003552437,154.40637170011178,[np.float64(0.3688888888888889)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.598600700031966],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
97,0,97,[np.float64(-0.4816666666666667)],[np.float64(0.46)],[1],[0],[0],[2.219759900122881],['target'],97,0,97,0,154.42981220013462,,5,154.42064359993674,154.42981220013462,154.42981220013462,0.014113600132986903,156.64053170010448,[np.float64(-0.4816666666666667)],[np.float64(0.46)],[1],[0],[0],[2.219759900122881],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
98,0,98,[np.float64(0.021666666666666667)],[np.float64(0.0661111111111111)],[1],[0],[0],[1.7114184000529349],['target'],98,0,98,0,156.67152009997517,,5,156.6619112000335,156.67152009997517,156.67152009997517,0.021179300034418702,158.37345089996234,[np.float64(0.021666666666666667)],[np.float64(0.0661111111111111)],[1],[0],[0],[1.7114184000529349],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
99,0,99,[np.float64(-0.4066666666666667)],[np.float64(0.10611111111111111)],[1],[0],[0],[1.6499464998487383],['target'],99,0,99,0,158.39782469999045,,5,158.38904360006563,158.39782469999045,158.39782469999045,0.015380199998617172,160.03909189999104,[np.float64(-0.4066666666666667)],[np.float64(0.10611111111111111)],[1],[0],[0],[1.6499464998487383],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
100,0,100,[np.float64(0.48444444444444446)],[np.float64(-0.20944444444444443)],[1],[0],[0],[1.4887979000341147],['target'],100,0,100,0,160.07835610001348,,10,160.0672893000301,160.07835610001348,160.07835610001348,0.028030799934640527,161.55617549992166,[np.float64(0.48444444444444446)],[np.float64(-0.20944444444444443)],[1],[0],[0],[1.4887979000341147],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
101,0,101,[np.float64(-0.3327777777777778)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.5853927000425756],['target'],101,0,101,0,161.57836679997854,,5,161.57123659993522,161.57836679997854,161.57836679997854,0.01487260009162128,163.15671629994176,[np.float64(-0.3327777777777778)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.5853927000425756],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
102,0,102,[np.float64(-0.38055555555555554)],[np.float64(-0.12111111111111111)],[1],[0],[0],[1.7895341999828815],['target'],102,0,102,0,163.19611530005932,,10,163.18374700006098,163.19611530005932,163.19611530005932,0.026868200162425637,164.97337820008397,[np.float64(-0.38055555555555554)],[np.float64(-0.12111111111111111)],[1],[0],[0],[1.7895341999828815],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
103,0,103,[np.float64(-0.02388888888888889)],[np.float64(-0.37166666666666665)],[1],[0],[0],[2.3668832001276314],['target'],103,0,103,0,164.9992945000995,,5,164.98971240012906,164.9992945000995,164.9992945000995,0.016144599998369813,167.35671810014173,[np.float64(-0.02388888888888889)],[np.float64(-0.37166666666666665)],[1],[0],[0],[2.3668832001276314],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
104,0,104,[np.float64(0.3883333333333333)],[np.float64(-0.32055555555555554)],[1],[0],[0],[1.255390000063926],['target'],104,0,104,0,167.3993115001358,,10,167.38398959999904,167.3993115001358,167.3993115001358,0.027099900180473924,168.63956009992398,[np.float64(0.3883333333333333)],[np.float64(-0.32055555555555554)],[1],[0],[0],[1.255390000063926],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
105,0,105,[np.float64(-0.28444444444444444)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.489480699878186],['target'],105,0,105,0,168.67524760006927,,10,168.6654713000171,168.67524760006927,168.67524760006927,0.02550249989144504,170.15501060010865,[np.float64(-0.28444444444444444)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.489480699878186],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
106,0,106,[np.float64(0.13722222222222222)],[np.float64(0.4761111111111111)],[1],[0],[0],[1.9924678998067975],['target'],106,0,106,0,170.17213129997253,,5,170.1647212000098,170.17213129997253,170.17213129997253,0.009613600093871355,172.1572843999602,[np.float64(0.13722222222222222)],[np.float64(0.4761111111111111)],[1],[0],[0],[1.9924678998067975],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
107,0,107,[np.float64(0.305)],[np.float64(0.20055555555555554)],[1],[0],[0],[1.1781931999139488],['target'],107,0,107,0,172.19475460005924,,10,172.1781993000768,172.19475460005924,172.19475460005924,0.020748700015246868,173.3564977000933,[np.float64(0.305)],[np.float64(0.20055555555555554)],[1],[0],[0],[1.1781931999139488],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
108,0,108,[np.float64(0.035)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.4285453001502901],['target'],108,0,108,0,173.40499890013598,,10,173.39401439996436,173.40499890013598,173.40499890013598,0.03731309995055199,174.8226840000134,[np.float64(0.035)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.4285453001502901],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
109,0,109,[np.float64(0.2644444444444444)],[np.float64(0.225)],[1],[0],[0],[1.3505150000564754],['target'],109,0,109,0,174.84844710002653,,5,174.83889609994367,174.84844710002653,174.84844710002653,0.015988799976184964,176.18949949997477,[np.float64(0.2644444444444444)],[np.float64(0.225)],[1],[0],[0],[1.3505150000564754],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
110,0,110,[np.float64(-0.295)],[np.float64(0.17277777777777778)],[1],[0],[0],[1.3181614000350237],[None],110,0,110,0,176.21172829996794,,5,176.20451840013266,176.21172829996794,176.21172829996794,0.014859799994155765,177.5227819001302,[np.float64(-0.295)],[np.float64(0.17277777777777778)],[1],[0],[0],[1.3181614000350237],[None],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
111,0,111,[np.float64(-0.37555555555555553)],[np.float64(-0.16833333333333333)],[1],[0],[0],[1.3902892000041902],['target'],111,0,111,0,177.56024169991724,,10,177.54964350000955,177.56024169991724,177.56024169991724,0.026675899978727102,178.94005380012095,[np.float64(-0.37555555555555553)],[np.float64(-0.16833333333333333)],[1],[0],[0],[1.3902892000041902],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
112,0,112,[np.float64(0.16555555555555557)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.4209670000709593],['target'],112,0,112,0,178.9809389000293,,10,178.96826120000333,178.9809389000293,178.9809389000293,0.027926999842748046,180.3893164000474,[np.float64(0.16555555555555557)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.4209670000709593],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
