pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.3270344000775367,None,2,2,10,2,,,,,26.855305399978533,,26.837166799930856,26.855305399978533,27.83817910007201,27.83817910007201,27.83817910007201,27.83817910007201,27.85287980013527,28.835934600094333,28.835934600094333,29.170093199936673,c,1,0.3270344000775367,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,11,3,2,z,1,0.5192690000403672,None,2,3,11,3,,,,,29.18799849995412,,29.170541800092906,29.18799849995412,30.17116879997775,30.17116879997775,30.17116879997775,30.17116879997775,30.185817300109193,31.168932700064033,31.168932700064033,31.703496100148186,z,1,0.5192690000403672,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,12,0,3,x,1,0.6468096000608057,None,3,0,12,0,,,,,31.721644999925047,,31.70407750015147,31.721644999925047,32.70516230002977,32.70516230002977,32.70516230002977,32.70516230002977,32.71922630001791,33.71886970009655,33.71886970009655,34.36943650012836,x,1,0.6468096000608057,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,13,1,3,v,1,0.41250750003382564,None,3,1,13,1,,,,,34.38778210012242,,34.36988120013848,34.38778210012242,35.371502900030464,35.371502900030464,35.371502900030464,35.371502900030464,35.385989299975336,36.36907989997417,36.36907989997417,36.78637029998936,v,1,0.41250750003382564,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,14,2,3,c,1,0.3158140000887215,None,3,2,14,2,,,,,36.80484550003894,,36.78676680009812,36.80484550003894,37.78819789993577,37.78819789993577,37.78819789993577,37.78819789993577,37.80260029993951,38.7854127001483,38.7854127001483,39.10267539997585,c,1,0.3158140000887215,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,15,3,3,x,0,0.7500136001035571,None,3,3,15,3,,,,,39.12131040007807,,39.103144499938935,39.12131040007807,40.10493090003729,40.10493090003729,40.10493090003729,40.10493090003729,40.11875610006973,41.1024344000034,41.1024344000034,41.86894050007686,x,0,0.7500136001035571,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,16,0,4,x,1,0.3224667999893427,None,4,0,16,0,,,,,41.888232100056484,,41.86931370012462,41.888232100056484,42.871788599994034,42.871788599994034,42.871788599994034,42.871788599994034,42.88559289998375,43.86876880005002,43.86876880005002,44.20325649995357,x,1,0.3224667999893427,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,17,1,4,v,1,0.3755819001235068,None,4,1,17,1,,,,,44.22148229996674,,44.203745800070465,44.22148229996674,45.204378800000995,45.204378800000995,45.204378800000995,45.204378800000995,45.218819699948654,46.202581899939105,46.202581899939105,46.58649990009144,v,1,0.3755819001235068,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,18,2,4,c,1,0.29061700007878244,None,4,2,18,2,,,,,46.6042935999576,,46.586948700016364,46.6042935999576,47.58810149994679,47.58810149994679,47.58810149994679,47.58810149994679,47.60264639998786,48.58583440002985,48.58583440002985,48.88628790015355,c,1,0.29061700007878244,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,19,3,4,z,1,0.6304011999163777,None,4,3,19,3,,,,,48.90469749993645,,48.88673359993845,48.90469749993645,49.88812949997373,49.88812949997373,49.88812949997373,49.88812949997373,49.90206620004028,50.902485199971125,50.902485199971125,51.535577500006184,z,1,0.6304011999163777,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,20,0,5,x,1,0.38468499993905425,None,5,0,20,0,,,,,51.55435730004683,,51.53609209996648,51.55435730004683,52.53840550011955,52.53840550011955,52.53840550011955,52.53840550011955,52.55235660006292,53.53540250007063,53.53540250007063,53.93755330005661,x,1,0.38468499993905425,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,21,1,5,c,0,0.29547289991751313,None,5,1,21,1,,,,,53.95467959996313,,53.938785600010306,53.95467959996313,54.93821600009687,54.93821600009687,54.93821600009687,54.93821600009687,54.95247390004806,55.952046300051734,55.952046300051734,56.25222390005365,c,0,0.29547289991751313,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,22,2,5,c,1,0.35256399982608855,None,5,2,22,2,,,,,56.270869800122455,,56.25266220001504,56.270869800122455,57.25468360004015,57.25468360004015,57.25468360004015,57.25468360004015,57.268746700137854,58.251737700076774,58.251737700076774,58.619298700010404,c,1,0.35256399982608855,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,23,3,5,z,1,0.3656940998043865,None,5,3,23,3,,,,,58.63764020008966,,58.619769300101325,58.63764020008966,59.620870100101456,59.620870100101456,59.620870100101456,59.620870100101456,59.634928199928254,60.63523070001975,60.63523070001975,61.00327290012501,z,1,0.3656940998043865,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,24,0,6,x,1,0.25301180011592805,None,6,0,24,0,,,,,61.02121370006353,,61.00380880013108,61.02121370006353,62.004652000032365,62.004652000032365,62.004652000032365,62.004652000032365,62.01889559999108,63.01888930005953,63.01888930005953,63.28592870011926,x,1,0.25301180011592805,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,25,1,6,v,1,0.3200564000289887,None,6,1,25,1,,,,,63.3046875,,63.286479600006714,63.3046875,64.28744770004414,64.28744770004414,64.28744770004414,64.28744770004414,64.30213490012102,65.28476730012335,65.28476730012335,65.61887699994259,v,1,0.3200564000289887,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,26,2,6,c,1,0.1409034999087453,None,6,2,26,2,,,,,65.6374921000097,,65.61916350014508,65.6374921000097,66.62141270004213,66.62141270004213,66.62141270004213,66.62141270004213,66.63532750005834,67.61848730011843,67.61848730011843,67.76871199999005,c,1,0.1409034999087453,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,27,3,6,z,1,0.23865189985372126,None,6,3,27,3,,,,,67.78706920007244,,67.7691323000472,67.78706920007244,68.77090619993396,68.77090619993396,68.77090619993396,68.77090619993396,68.78481720015407,69.76829320006073,69.76829320006073,70.01856380002573,z,1,0.23865189985372126,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,28,0,7,x,1,0.3269213999155909,None,7,0,28,0,,,,,70.03778750007041,,70.01897830003873,70.03778750007041,71.0212702001445,71.0212702001445,71.0212702001445,71.0212702001445,71.03475759993307,72.018219999969,72.018219999969,72.35198160004802,x,1,0.3269213999155909,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,29,1,7,v,1,0.2962227000389248,None,7,1,29,1,,,,,72.37060980009846,,72.35240670014173,72.37060980009846,73.35399650014006,73.35399650014006,73.35399650014006,73.35399650014006,73.36827199999243,74.35126879997551,74.35126879997551,74.6528475000523,v,1,0.2962227000389248,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,30,2,7,c,1,0.0743251999374479,None,7,2,30,2,,,,,74.67083940003067,,74.6535811999347,74.67083940003067,75.65446080011316,75.65446080011316,75.65446080011316,75.65446080011316,75.66895510000177,76.6687694999855,76.6687694999855,76.75182499992661,c,1,0.0743251999374479,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,31,3,7,z,1,0.29495089990086854,None,7,3,31,3,,,,,76.77109150006436,,76.75226829992607,76.77109150006436,77.75462720007636,77.75462720007636,77.75462720007636,77.75462720007636,77.76887449994683,78.75128520000726,78.75128520000726,79.05174560006708,z,1,0.29495089990086854,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,32,0,8,x,1,0.24582260008901358,None,8,0,32,0,,,,,79.07023079995997,,79.05212530004792,79.07023079995997,80.05414190003648,80.05414190003648,80.05414190003648,80.05414190003648,80.06817009998485,81.05158039997332,81.05158039997332,81.30227140011266,x,1,0.24582260008901358,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,33,1,8,v,1,0.289131399942562,None,8,1,33,1,,,,,81.32117879996076,,81.30281509994529,81.32117879996076,82.30450309999287,82.30450309999287,82.30450309999287,82.30450309999287,82.31846640002914,83.3020246999804,83.3020246999804,83.60237019998021,v,1,0.289131399942562,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,34,2,8,c,1,0.015093900030478835,None,8,2,34,2,,,,,83.62088169995695,,83.60292480001226,83.62088169995695,84.60422209999524,84.60422209999524,84.60422209999524,84.60422209999524,84.61841699993238,85.61858869995922,85.61858869995922,85.63693289994262,c,1,0.015093900030478835,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,35,3,8,z,1,0.389709800016135,None,8,3,35,3,,,,,85.6541705999989,,85.63737799995579,85.6541705999989,86.63763389992528,86.63763389992528,86.63763389992528,86.63763389992528,86.65178019995801,87.65152830001898,87.65152830001898,88.05270470003597,z,1,0.389709800016135,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,36,0,9,x,1,0.015169500140473247,None,9,0,36,0,,,,,88.0704485999886,,88.05321940011345,88.0704485999886,89.05361140007153,89.05361140007153,89.05361140007153,89.05361140007153,89.06803490011953,90.05193089996465,90.05193089996465,90.06867950013839,x,1,0.015169500140473247,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,37,1,9,v,1,0.31263489997945726,None,9,1,37,1,,,,,90.08752020006068,,90.06915480014868,90.08752020006068,91.0705909000244,91.0705909000244,91.0705909000244,91.0705909000244,91.08475130004808,92.08447450003587,92.08447450003587,92.40201810002327,v,1,0.31263489997945726,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,38,2,9,c,1,0.2901941000018269,None,9,2,38,2,,,,,92.42106480011716,,92.40260790009052,92.42106480011716,93.40330110001378,93.40330110001378,93.40330110001378,93.40330110001378,93.43508670013398,94.40122350002639,94.40122350002639,94.70209480007179,c,1,0.2901941000018269,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,39,3,9,z,1,0.26757879997603595,None,9,3,39,3,,,,,94.7201535999775,,94.70265450002626,94.7201535999775,95.70430080010556,95.70430080010556,95.70430080010556,95.70430080010556,95.7179336999543,96.71861600014381,96.71861600014381,97.00230820011348,z,1,0.26757879997603595,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,40,0,10,x,1,0.29157120012678206,None,10,0,40,0,,,,,97.0202945000492,,97.0027521001175,97.0202945000492,98.00403259997256,98.00403259997256,98.00403259997256,98.00403259997256,98.0182982000988,99.00155650009401,99.00155650009401,99.30222800001502,x,1,0.29157120012678206,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,41,1,10,v,1,0.29171880008652806,None,10,1,41,1,,,,,99.32047710008919,,99.30267890007235,99.32047710008919,100.30347859999165,100.30347859999165,100.30347859999165,100.30347859999165,100.31781959999353,101.30155520001426,101.30155520001426,101.60180380009115,v,1,0.29171880008652806,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,42,2,10,c,1,0.28082809993065894,None,10,2,42,2,,,,,101.62063320004381,,101.60228749993257,101.62063320004381,102.6039788001217,102.6039788001217,102.6039788001217,102.6039788001217,102.61832710006274,103.60166090005077,103.60166090005077,103.88519830000587,c,1,0.28082809993065894,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,43,3,10,z,1,0.9076185000594705,None,10,3,43,3,,,,,103.90392350009643,,103.88575270003639,103.90392350009643,104.88757460005581,104.88757460005581,104.88757460005581,104.88757460005581,104.90191120002419,105.88466480001807,105.88466480001807,106.80207840004005,z,1,0.9076185000594705,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,44,0,11,x,1,0.26634329999797046,None,11,0,44,0,,,,,106.82029110006988,,106.8025428999681,106.82029110006988,107.80338150006719,107.80338150006719,107.80338150006719,107.80338150006719,107.8181934999302,108.80137320002541,108.80137320002541,109.06876230007038,x,1,0.26634329999797046,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,45,1,11,v,1,0.32005509990267456,None,11,1,45,1,,,,,109.08675429993309,,109.06930229999125,109.08675429993309,110.07000820012763,110.07000820012763,110.07000820012763,110.07000820012763,110.08476090012118,111.06796730007045,111.06796730007045,111.40094349998981,v,1,0.32005509990267456,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,46,2,11,c,1,0.26478369999676943,None,11,2,46,2,,,,,111.41969380015507,,111.40125850006007,111.41969380015507,112.40326069993898,112.40326069993898,112.40326069993898,112.40326069993898,112.41747370013036,113.40125410002656,113.40125410002656,113.66802199999802,c,1,0.26478369999676943,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,47,3,11,z,1,0.2863347998354584,None,11,3,47,3,,,,,113.68701940006576,,113.6685597000178,113.68701940006576,114.67043630010448,114.67043630010448,114.67043630010448,114.67043630010448,114.68413630011491,115.6677407999523,115.6677407999523,115.96874679997563,z,1,0.2863347998354584,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,48,0,12,x,1,0.23873279988765717,None,12,0,48,0,,,,,115.98780689993873,,115.96934920013882,115.98780689993873,116.97054180013947,116.97054180013947,116.97054180013947,116.97054180013947,116.98459140001796,117.98383369995281,117.98383369995281,118.23511969996616,x,1,0.23873279988765717,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,49,1,12,v,1,0.2693229999858886,None,12,1,49,1,,,,,118.25308230007067,,118.23559690010734,118.25308230007067,119.23726020008326,119.23726020008326,119.23726020008326,119.23726020008326,119.25138669996522,120.23462310014293,120.23462310014293,120.51804340002127,v,1,0.2693229999858886,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,50,2,12,c,1,0.28986949985846877,None,12,2,50,2,,,,,120.53683270001784,,120.51854800013825,120.53683270001784,121.52058809995651,121.52058809995651,121.52058809995651,121.52058809995651,121.53456169995479,122.51787799992599,122.51787799992599,122.81817790004425,c,1,0.28986949985846877,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,51,3,12,z,1,0.3117724999319762,None,12,3,51,3,,,,,122.836538300151,,122.81873310008086,122.836538300151,123.82035570009612,123.82035570009612,123.82035570009612,123.82035570009612,123.83443629997782,124.81799699994735,124.81799699994735,125.13440690003335,z,1,0.3117724999319762,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,52,0,13,x,1,0.5320901998784393,None,13,0,52,0,,,,,125.15296590002254,,125.1347773000598,125.15296590002254,126.13685919996351,126.13685919996351,126.13685919996351,126.13685919996351,126.15119839995168,127.1342909000814,127.1342909000814,127.6683931001462,x,1,0.5320901998784393,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,53,1,13,v,1,0.5070392999332398,None,13,1,53,1,,,,,127.6864227000624,,127.66888940008357,127.6864227000624,128.67029800009914,128.67029800009914,128.67029800009914,128.67029800009914,128.6846861001104,129.6843191999942,129.6843191999942,130.20157120004296,v,1,0.5070392999332398,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,54,2,13,c,1,0.2682197999674827,None,13,2,54,2,,,,,130.2201249001082,,130.20202090009116,130.2201249001082,131.20283069997095,131.20283069997095,131.20283069997095,131.20283069997095,131.217212599935,132.20111949997954,132.20111949997954,132.4850366001483,c,1,0.2682197999674827,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,55,3,13,z,1,0.6064508000854403,None,13,3,55,3,,,,,132.50338250002824,,132.48553439998068,132.50338250002824,133.4866333999671,133.4866333999671,133.4866333999671,133.4866333999671,133.50111680012196,134.48426229995675,134.48426229995675,135.10086430003867,z,1,0.6064508000854403,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,56,0,14,x,1,0.26783489994704723,None,14,0,56,0,,,,,135.1199082999956,,135.10112150013447,135.1199082999956,136.10342409997247,136.10342409997247,136.10342409997247,136.10342409997247,136.11763320001774,137.10059879999608,137.10059879999608,137.3854171000421,x,1,0.26783489994704723,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,57,1,14,v,1,0.3818750998470932,None,14,1,57,1,,,,,137.4030967000872,,137.38651680015028,137.4030967000872,138.3859520999249,138.3859520999249,138.3859520999249,138.3859520999249,138.40045730001293,139.40143120009452,139.40143120009452,139.78508289996535,v,1,0.3818750998470932,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
50,c,58,2,14,c,1,0.003756500082090497,None,14,2,58,2,,,,,139.80332450009882,,139.78575769998133,139.80332450009882,140.78626270010136,140.78626270010136,140.78626270010136,140.78626270010136,140.8006267999299,141.8007329001557,141.8007329001557,141.81854479992762,c,1,0.003756500082090497,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-150,z,59,3,14,z,1,0.27238420001231134,None,14,3,59,3,,,,,141.83649650006555,,141.8190624001436,141.83649650006555,142.81942740012892,142.81942740012892,142.81942740012892,142.81942740012892,142.83340970007703,143.83468329999596,143.83468329999596,144.1174751999788,z,1,0.27238420001231134,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
-50,x,60,0,15,x,1,0.10253369994461536,None,15,0,60,0,,,,,144.13582910015248,,144.11786480015144,144.13582910015248,145.1193914001342,145.1193914001342,145.1193914001342,145.1193914001342,145.13368460000493,146.1168023000937,146.1168023000937,146.2340488000773,x,1,0.10253369994461536,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
150,v,61,1,15,v,1,0.3344745999202132,None,15,1,61,1,,,,,146.25257440004498,,146.23445000010543,146.25257440004498,147.23619040008634,147.23619040008634,147.23619040008634,147.23619040008634,147.25076550012454,148.23375750007108,148.23375750007108,148.5845765999984,v,1,0.3344745999202132,None,,,,,participant 5,001,2025-10-03_16h27.10.982,Motor Sequence,,2025.1.1,60.1795879346554,2025-10-03 16h27.30.683712 +0530,
