reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,36,5,10,10,0,l,2.609602199983783,None,0,10,10,95,35.826407299988205,,35.817121200001566,35.826407299988205,36.8264041999937,36.8264041999937,36.8264041999937,39.44394199998351,l,2.609602199983783,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
45,48,62,11,11,0,t,1.479552100005094,None,0,11,11,8,39.45931419997942,,39.452661399991484,39.45931419997942,40.45901779999258,40.45901779999258,40.45901779999258,41.94419179999386,t,1.479552100005094,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
88,99,172,12,12,0,l,2.2441660999902524,None,0,12,12,26,41.959573599975556,,41.950992099998984,41.959573599975556,42.95971529997769,42.95971529997769,42.95971529997769,45.21001969999634,l,2.2441660999902524,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
2,72,51,13,13,0,l,2.465193600015482,None,0,13,13,25,45.22588759998325,,45.21547259998624,45.22588759998325,46.22638609999558,46.22638609999558,46.22638609999558,48.69437640000251,l,2.465193600015482,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
24,73,77,14,14,0,l,2.024924099998316,None,0,14,14,81,48.7090293999936,,48.70144989999244,48.7090293999936,49.709394099976635,49.709394099976635,49.709394099976635,51.74268899997696,l,2.024924099998316,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
73,89,30,15,15,0,l,1.3151363000215497,None,0,15,15,44,51.7588015999936,,51.7489104999986,51.7588015999936,52.74264209999819,52.74264209999819,52.759121899987804,54.0593675999844,l,1.3151363000215497,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
97,100,27,16,16,0,t,1.5295817000151146,None,0,16,16,17,54.07543219998479,,54.06482169998344,54.07543219998479,55.059697099990444,55.059697099990444,55.075947099976474,56.592815799987875,t,1.5295817000151146,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
95,99,33,17,17,0,t,1.4537151999829803,None,0,17,17,13,56.60921569998027,,56.599861800001236,56.60921569998027,57.59265149998828,57.59265149998828,57.608764799981145,59.060378299996955,t,1.4537151999829803,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
55,58,85,18,18,0,t,1.399155699997209,None,0,18,18,18,59.07614499999909,,59.0684995999909,59.07614499999909,60.07601759998943,60.07601759998943,60.07601759998943,61.47742459998699,t,1.399155699997209,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
69,88,29,19,19,0,l,2.2328392999770585,None,0,19,19,30,61.49220909998985,,61.48501409997698,61.49220909998985,62.49240959997405,62.49240959997405,62.49240959997405,64.72733399999561,l,2.2328392999770585,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
28,41,122,20,20,0,l,0.8681605999881867,None,0,20,20,50,64.74277979999897,,64.73452629998792,64.74277979999897,65.74274309998145,65.74274309998145,65.74274309998145,66.62636100000236,l,0.8681605999881867,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
26,86,53,21,21,0,l,0.799160499998834,None,0,21,21,78,66.6419576999906,,66.6358783999749,66.6419576999906,67.62551349998103,67.62551349998103,67.64206759998342,68.42667649997748,l,0.799160499998834,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
48,98,41,22,22,0,l,0.8179439000086859,None,0,22,22,55,68.44238749999204,,68.43313289998332,68.44238749999204,69.42582579998998,69.42582579998998,69.44238029999542,70.25882129999809,l,0.8179439000086859,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
77,86,40,23,23,0,l,0.9537433999939822,None,0,23,23,52,70.2751939999871,,70.26388129999395,70.2751939999871,71.25853189997724,71.25853189997724,71.27597099999548,72.22557379998034,l,0.9537433999939822,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
3,63,192,24,24,0,l,1.6383814000000712,None,0,24,24,45,72.24173709997558,,72.23007989997859,72.24173709997558,73.2254028999887,73.2254028999887,73.24182209998253,74.87570469998172,l,1.6383814000000712,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
30,75,13,25,25,0,l,1.0218340000137687,None,0,25,25,58,74.89186879998306,,74.88202289998299,74.89186879998306,75.87575949999155,75.87575949999155,75.89233079997939,76.91013779997593,l,1.0218340000137687,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
58,100,73,26,26,0,l,0.7864769999869168,None,0,26,26,74,76.92511369998101,,76.91909359997953,76.92511369998101,77.92495069999131,77.92495069999131,77.92495069999131,78.72568199998932,l,0.7864769999869168,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
80,94,42,27,27,0,l,0.8595792000123765,None,0,27,27,97,78.7422011999879,,78.73157129998435,78.7422011999879,79.72525839999435,79.72525839999435,79.74213769999915,80.59301679997589,l,0.8595792000123765,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
51,96,150,28,28,0,l,0.9825328000006266,None,0,28,28,34,80.60873469998478,,80.59927059998154,80.60873469998478,81.6084277999762,81.6084277999762,81.6084277999762,82.59276919998229,l,0.9825328000006266,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
20,47,17,29,29,0,l,1.3310338000010233,None,0,29,29,0,82.60893839999335,,82.59995239999262,82.60893839999335,83.59218690000125,83.59218690000125,83.60894909998751,84.92571819998557,l,1.3310338000010233,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
45,46,44,30,30,0,t,1.3260654999758117,None,0,30,30,38,84.9422496999905,,84.93248219997622,84.9422496999905,85.92562649998581,85.92562649998581,85.94239609999931,87.25904229999287,t,1.3260654999758117,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
25,75,65,31,31,0,l,1.2005316000140738,None,0,31,31,70,87.2751168999821,,87.26642929998343,87.2751168999821,88.25866159997531,88.25866159997531,88.27545210000244,89.47559269997873,l,1.2005316000140738,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
2,7,7,32,32,0,t,1.5824831000063568,None,0,32,32,41,89.49221849997411,,89.48144379997393,89.49221849997411,90.47557939999388,90.47557939999388,90.4921848999802,92.07590169998002,t,1.5824831000063568,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
36,82,147,33,33,0,l,0.9437396000139415,None,0,33,33,82,92.09152449999237,,92.08366789997672,92.09152449999237,93.07489759998862,93.07489759998862,93.09167649998562,94.02552509997622,l,0.9437396000139415,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
86,91,52,34,34,0,l,3.7238082000112627,None,0,34,34,83,94.04152999998769,,94.03280359998462,94.04152999998769,95.02533669999684,95.02533669999684,95.04214899998624,98.75924519999535,l,3.7238082000112627,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
40,77,158,35,35,0,l,0.7658370000135619,None,0,35,35,89,98.77515559998574,,98.76528900000267,98.77515559998574,99.75872559999698,99.75872559999698,99.77549759999965,100.52635469997767,l,0.7658370000135619,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
96,98,57,36,36,0,t,1.2130752999801189,None,0,36,36,40,100.54121239998494,,100.53569089999655,100.54121239998494,101.54198069998529,101.54198069998529,101.54198069998529,102.75899059997755,t,1.2130752999801189,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
9,39,173,37,37,0,t,3.2805383000231814,None,0,37,37,47,102.77479189998121,,102.76574599999003,102.77479189998121,103.75821619998896,103.75821619998896,103.77483369997935,107.04178189998493,t,3.2805383000231814,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
17,79,11,38,38,0,l,0.8395097000175156,None,0,38,38,88,107.05769109999528,,107.04833069999586,107.05769109999528,108.04149259999394,108.04149259999394,108.05819539999356,108.89253649997409,l,0.8395097000175156,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
63,88,20,39,39,0,l,1.0134394000051543,None,0,39,39,29,108.90849979998893,,108.89997099997709,108.90849979998893,109.90809230000013,109.90809230000013,109.90809230000013,110.92609880000236,l,1.0134394000051543,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
5,9,23,40,40,0,t,1.4395326999947429,None,0,40,40,11,110.94187179999426,,110.93665799999144,110.94187179999426,111.94117489998462,111.94117489998462,111.94117489998462,113.3923475999909,t,1.4395326999947429,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
51,86,34,41,41,0,l,1.3223682999960147,None,0,41,41,79,113.4084496999858,,113.40072779997718,113.4084496999858,114.39250599997467,114.39250599997467,114.40823499998078,115.72643799998332,l,1.3223682999960147,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
95,97,89,42,42,0,t,1.4520763000182342,None,0,42,42,76,115.74096589998226,,115.73642390000168,115.74096589998226,116.74183699997957,116.74183699997957,116.74183699997957,118.2098034999799,t,1.4520763000182342,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
41,43,141,43,43,0,t,1.3187320999859367,None,0,43,43,36,118.2246230999881,,118.21693999998388,118.2246230999881,119.2250271999801,119.2250271999801,119.2250271999801,120.55865799999447,t,1.3187320999859367,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
44,93,94,44,44,0,l,1.5794333999801893,None,0,44,44,73,120.57435749997967,,120.56998549998389,120.57435749997967,121.55835229999502,121.55835229999502,121.57469639999908,123.14131479998468,l,1.5794333999801893,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
80,86,6,45,45,0,t,1.360456599999452,None,0,45,45,23,123.15746009998838,,123.14749760000268,123.15746009998838,124.14164729998447,124.14164729998447,124.15796859998954,125.50919469998917,t,1.360456599999452,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
54,65,58,46,46,0,l,0.9171143000130542,None,0,46,46,10,125.52424749999773,,125.51841359998798,125.52424749999773,126.50824669998838,126.50824669998838,126.52491369997733,127.44116629997734,l,0.9171143000130542,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
1,72,95,47,47,0,l,0.8765235999890137,None,0,47,47,71,127.45745999997598,,127.44487159998971,127.45745999997598,128.44120509998174,128.44120509998174,128.457731100003,129.3248577999766,l,0.8765235999890137,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
58,66,64,48,48,0,l,0.9154332000180148,None,0,48,48,9,129.34139029998914,,129.33154449998983,129.34139029998914,130.32485789997736,130.32485789997736,130.34137270000065,131.2419566999888,l,0.9154332000180148,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
76,96,132,49,49,0,l,0.7583664999983739,None,0,49,49,27,131.2581566000008,,131.24812519998522,131.2581566000008,132.2414203999797,132.2414203999797,132.2582318999921,133.00814559997525,l,0.7583664999983739,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
49,61,50,50,50,0,l,0.8090455000055954,None,0,50,50,21,133.02412739998545,,133.01625439999043,133.02412739998545,134.00755989999743,134.00755989999743,134.02418169999146,134.82520880000084,l,0.8090455000055954,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
16,27,56,51,51,0,l,0.7658085000002757,None,0,51,51,68,134.84113779998734,,134.83156109999982,134.84113779998734,135.82401779998327,135.82401779998327,135.84079339998425,136.5926376999996,l,0.7658085000002757,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
28,97,79,52,52,0,l,0.7529521000105888,None,0,52,52,20,136.6079356999835,,136.5998421999975,136.6079356999835,137.60752619997947,137.60752619997947,137.60752619997947,138.3754718999844,l,0.7529521000105888,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
82,95,10,53,53,0,l,0.9864962999999989,None,0,53,53,35,138.39070940000238,,138.38421239997842,138.39070940000238,139.3747712999757,139.3747712999757,139.3914404999814,140.37598529999377,l,0.9864962999999989,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
71,89,66,54,54,0,l,0.8283012000028975,None,0,54,54,49,140.3908673999831,,140.38596699998016,140.3908673999831,141.39164059999166,141.39164059999166,141.39164059999166,142.22417459997814,l,0.8283012000028975,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
62,75,3,55,55,0,l,1.0596622000157367,None,0,55,55,75,142.24069429998053,,142.23157819997869,142.24069429998053,143.22426899999846,143.22426899999846,143.2405044999905,144.2912644999742,l,1.0596622000157367,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
88,93,49,56,56,0,l,0.8830266000004485,None,0,56,56,2,144.30730049998965,,144.2993563999771,144.30730049998965,145.29142889997456,145.29142889997456,145.30807979998644,146.1756666000001,l,0.8830266000004485,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
45,83,199,57,57,0,l,0.8212067999993451,None,0,57,57,19,146.19145159999607,,146.18405239999993,146.19145159999607,147.1905208999815,147.1905208999815,147.1905208999815,148.02498899999773,l,0.8212067999993451,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
1,50,55,58,58,0,l,1.2201701999874786,None,0,58,58,3,148.04109409998637,,148.03116240000236,148.04109409998637,149.0243458999903,149.0243458999903,149.04124479999882,150.25833079998847,l,1.2201701999874786,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
74,94,21,59,59,0,l,0.8160187000175938,None,0,59,59,48,150.27392979999422,,150.2652342999936,150.27392979999422,151.2573332999891,151.2573332999891,151.27401259998442,152.07516559999203,l,0.8160187000175938,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
7,17,59,60,60,0,l,0.878724299982423,None,0,60,60,92,152.09092930000043,,152.08319350000238,152.09092930000043,153.09038459998555,153.09038459998555,153.09038459998555,153.97436089999974,l,0.878724299982423,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
42,46,67,61,61,0,l,1.340505399974063,None,0,61,61,62,153.9906260999851,,153.98035999998683,153.9906260999851,154.97381909997785,154.97381909997785,154.99019439998665,156.32602329997462,l,1.340505399974063,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
72,99,119,62,62,0,l,1.2392089000204578,None,0,62,62,61,156.34058689998346,,156.33546589998878,156.34058689998346,157.34023370000068,157.34023370000068,157.34023370000068,158.5917877999891,l,1.2392089000204578,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
48,92,19,63,63,0,l,1.005715000006603,None,0,63,63,98,158.60758260000148,,158.59886909998022,158.60758260000148,159.5910987999814,159.5910987999814,159.60792099998798,160.60787579999305,l,1.005715000006603,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
55,56,93,64,64,0,t,1.4505304000049364,None,0,64,64,32,160.62419829997816,,160.61542409998947,160.62419829997816,161.6076386999921,161.6076386999921,161.62422569998307,163.07492729998194,t,1.4505304000049364,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
4,99,155,65,65,0,l,0.9259734000079334,None,0,65,65,94,163.09083509998163,,163.08113879998564,163.09083509998163,164.07405879997532,164.07405879997532,164.0909854999918,165.00793659998453,l,0.9259734000079334,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
21,27,26,66,66,0,t,1.282314200012479,None,0,66,66,7,165.02366379997693,,165.01571239999612,165.02366379997693,166.00776629999746,166.00776629999746,166.02459159999853,167.29190399998333,t,1.282314200012479,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
5,98,109,67,67,0,l,0.909294500015676,None,0,67,67,24,167.30753520000144,,167.29978039997513,167.30753520000144,168.3074661999999,168.3074661999999,168.3074661999999,169.22415289998753,l,0.909294500015676,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
60,61,91,68,68,0,t,1.5802630000107456,None,0,68,68,86,169.24034029999166,,169.23086549999425,169.24034029999166,170.22345809999388,170.22345809999388,170.2401409999875,171.807962699997,t,1.5802630000107456,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
91,95,72,69,69,0,t,1.7894732000131626,None,0,69,69,72,171.82393630000297,,171.8166667999758,171.82393630000297,172.80698169997777,172.80698169997777,172.8236699999834,174.60842399997637,t,1.7894732000131626,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
63,68,99,70,70,0,t,1.563879099994665,None,0,70,70,60,174.6241480000026,,174.61565329998848,174.6241480000026,175.62391080000089,175.62391080000089,175.62391080000089,177.19085339998128,t,1.563879099994665,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
99,100,98,71,71,0,l,1.111402700014878,None,0,71,71,15,177.20679199998267,,177.1979103999911,177.20679199998267,178.18984879998607,178.18984879998607,178.20658040000126,179.30731909998576,l,1.111402700014878,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
54,78,86,72,72,0,l,2.2998617000121158,None,0,72,72,37,179.32326649999595,,179.3122172000003,179.32326649999595,180.3076172999863,180.3076172999863,180.32417419998092,182.62427729999763,l,2.2998617000121158,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
32,61,9,73,73,0,l,1.0905232999939471,None,0,73,73,6,182.63990579999518,,182.63141129998257,182.63990579999518,183.62389639997855,183.62389639997855,183.6400764999853,184.72424660000252,l,1.0905232999939471,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
39,47,4,74,74,0,l,0.9340352000144776,None,0,74,74,12,184.74022179999156,,184.73146079998696,184.74022179999156,185.72379509999882,185.72379509999882,185.74048809998203,186.67452790000243,l,0.9340352000144776,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
25,91,25,75,75,0,l,0.8155495999963023,None,0,75,75,65,186.68971769997734,,186.68356099998346,186.68971769997734,187.67377359999227,187.67377359999227,187.6898411999864,188.49113529999158,l,0.8155495999963023,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
92,93,80,76,76,0,t,2.2345444000093266,None,0,76,76,5,188.50703129998874,,188.49906819997705,188.50703129998874,189.5070163999917,189.5070163999917,189.5070163999917,191.7573542999744,t,2.2345444000093266,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
6,36,24,77,77,0,l,1.443533200013917,None,0,77,77,77,191.77317039997433,,191.7650403000007,191.77317039997433,192.7567349000019,192.7567349000019,192.77341889997479,194.20770309999352,l,1.443533200013917,None,participant_2,001,2025-11-03_16h43.02.577,Deeya Delay Discounting,,2025.1.1,59.96523216241629,2025-11-03 16h43.12.495598 +0530,
