thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
22,0,22,[np.float64(-0.475)],[np.float64(0.0022222222222222222)],[1],[0],[0],[1.1517327998299152],['target'],22,0,22,0,31.716492399806157,,10,31.70884449989535,31.716492399806157,31.716492399806157,0.016538500087335706,32.8606869999785,[np.float64(-0.475)],[np.float64(0.0022222222222222222)],[1],[0],[0],[1.1517327998299152],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
23,0,23,[np.float64(-0.355)],[np.float64(-0.1438888888888889)],[1],[0],[0],[1.630701099988073],['target'],23,0,23,0,32.887291399994865,,5,32.879642699845135,32.887291399994865,32.887291399994865,0.018727999879047275,34.51043119980022,[np.float64(-0.355)],[np.float64(-0.1438888888888889)],[1],[0],[0],[1.630701099988073],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
24,0,24,[np.float64(-0.3227777777777778)],[np.float64(-0.4772222222222222)],[1],[0],[0],[1.6146506001241505],['target'],24,0,24,0,34.53510029986501,,5,34.527914399979636,34.53510029986501,34.53510029986501,0.017330900067463517,36.14260239992291,[np.float64(-0.3227777777777778)],[np.float64(-0.4772222222222222)],[1],[0],[0],[1.6146506001241505],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
25,0,25,[np.float64(0.3233333333333333)],[np.float64(-0.44722222222222224)],[1],[0],[0],[1.6504336998332292],['target'],25,0,25,0,36.168435300001875,,5,36.16103419987485,36.168435300001875,36.168435300001875,0.018364900024607778,37.81159109994769,[np.float64(0.3233333333333333)],[np.float64(-0.44722222222222224)],[1],[0],[0],[1.6504336998332292],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
26,0,26,[np.float64(-0.1111111111111111)],[np.float64(0.43166666666666664)],[1],[0],[0],[1.3492704001255333],['target'],26,0,26,0,37.833821799838915,,5,37.82771649979986,37.833821799838915,37.833821799838915,0.015885600121691823,39.17709309980273,[np.float64(-0.1111111111111111)],[np.float64(0.43166666666666664)],[1],[0],[0],[1.3492704001255333],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
27,0,27,[np.float64(-0.12222222222222222)],[np.float64(-0.3977777777777778)],[1],[0],[0],[1.237794900080189],['target'],27,0,27,0,39.21720039984211,,10,39.207223899895325,39.21720039984211,39.21720039984211,0.029955700039863586,40.44515939988196,[np.float64(-0.12222222222222222)],[np.float64(-0.3977777777777778)],[1],[0],[0],[1.237794900080189],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
28,0,28,[np.float64(0.19944444444444445)],[np.float64(0.45166666666666666)],[1],[0],[0],[1.3556631000246853],['target'],28,0,28,0,40.47969049983658,,10,40.47235019993968,40.47969049983658,40.47969049983658,0.026839100057259202,41.82815869990736,[np.float64(0.19944444444444445)],[np.float64(0.45166666666666666)],[1],[0],[0],[1.3556631000246853],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
29,0,29,[np.float64(0.07666666666666666)],[np.float64(0.38722222222222225)],[1],[0],[0],[1.19759549992159],['target'],29,0,29,0,41.853046000003815,,5,41.84517959994264,41.853046000003815,41.853046000003815,0.016747299814596772,43.042821399867535,[np.float64(0.07666666666666666)],[np.float64(0.38722222222222225)],[1],[0],[0],[1.19759549992159],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
30,0,30,[np.float64(-0.4211111111111111)],[np.float64(-0.08611111111111111)],[1],[0],[0],[1.3459940000902861],['target'],30,0,30,0,43.07051409990527,,10,43.063493699999526,43.07051409990527,43.07051409990527,0.02056470001116395,44.40967740002088,[np.float64(-0.4211111111111111)],[np.float64(-0.08611111111111111)],[1],[0],[0],[1.3459940000902861],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
31,0,31,[np.float64(0.09388888888888888)],[np.float64(0.09388888888888888)],[1],[0],[0],[1.5859813001006842],['target'],31,0,31,0,44.45122749987058,,10,44.44008969981223,44.45122749987058,44.45122749987058,0.03018460003659129,46.02623019996099,[np.float64(0.09388888888888888)],[np.float64(0.09388888888888888)],[1],[0],[0],[1.5859813001006842],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
32,0,32,[np.float64(-0.32222222222222224)],[np.float64(0.026111111111111113)],[1],[0],[0],[1.3836119000334293],['target'],32,0,32,0,46.049345899838954,,5,46.04206079989672,46.049345899838954,46.049345899838954,0.015615900047123432,47.42574579990469,[np.float64(-0.32222222222222224)],[np.float64(0.026111111111111113)],[1],[0],[0],[1.3836119000334293],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
33,0,33,[np.float64(0.19611111111111112)],[np.float64(-0.2088888888888889)],[1],[0],[0],[1.7458638001699],['target'],33,0,33,0,47.45285060000606,,5,47.44687119987793,47.45285060000606,47.45285060000606,0.020984900183975697,49.1928102998063,[np.float64(0.19611111111111112)],[np.float64(-0.2088888888888889)],[1],[0],[0],[1.7458638001699],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
34,0,34,[np.float64(-0.29333333333333333)],[np.float64(0.15944444444444444)],[1],[0],[0],[1.499646699987352],['target'],34,0,34,0,49.2170824999921,,5,49.21008679992519,49.2170824999921,49.2170824999921,0.017132399836555123,50.709829999832436,[np.float64(-0.29333333333333333)],[np.float64(0.15944444444444444)],[1],[0],[0],[1.499646699987352],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
35,0,35,[np.float64(0.3605555555555556)],[np.float64(-0.46055555555555555)],[1],[0],[0],[1.9507013000547886],['target'],35,0,35,0,50.75256589986384,,10,50.74493159982376,50.75256589986384,50.75256589986384,0.03491690009832382,52.69580599991605,[np.float64(0.3605555555555556)],[np.float64(-0.46055555555555555)],[1],[0],[0],[1.9507013000547886],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
36,0,36,[np.float64(0.015555555555555555)],[np.float64(-0.43)],[1],[0],[0],[1.9139489000663161],['target'],36,0,36,0,52.720941099803895,,5,52.713435399811715,52.720941099803895,52.720941099803895,0.017274999991059303,54.62748249992728,[np.float64(0.015555555555555555)],[np.float64(-0.43)],[1],[0],[0],[1.9139489000663161],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
37,0,37,[np.float64(0.18055555555555555)],[np.float64(-0.475)],[1],[0],[0],[2.083670300198719],['target'],37,0,37,0,54.647887599887326,,5,54.642726299818605,54.647887599887326,54.647887599887326,0.015043299878016114,56.72650849982165,[np.float64(0.18055555555555555)],[np.float64(-0.475)],[1],[0],[0],[2.083670300198719],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
38,0,38,[np.float64(0.18555555555555556)],[np.float64(-0.012777777777777779)],[1],[0],[0],[1.5991640000138432],['target'],38,0,38,0,56.7506710998714,,5,56.74325899989344,56.7506710998714,56.7506710998714,0.016570200212299824,58.342521499842405,[np.float64(0.18555555555555556)],[np.float64(-0.012777777777777779)],[1],[0],[0],[1.5991640000138432],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
39,0,39,[np.float64(0.11666666666666667)],[np.float64(0.42)],[1],[0],[0],[2.0488094999454916],['target'],39,0,39,0,58.36796689988114,,5,58.360813200008124,58.36796689988114,58.36796689988114,0.018110499950125813,60.40972359990701,[np.float64(0.11666666666666667)],[np.float64(0.42)],[1],[0],[0],[2.0488094999454916],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
40,0,40,[np.float64(0.4777777777777778)],[np.float64(0.015555555555555555)],[1],[0],[0],[1.4505036999471486],['target'],40,0,40,0,60.43100779992528,,5,60.42476239986718,60.43100779992528,60.43100779992528,0.014824900077655911,61.87531079980545,[np.float64(0.4777777777777778)],[np.float64(0.015555555555555555)],[1],[0],[0],[1.4505036999471486],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
41,0,41,[np.float64(0.19666666666666666)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.172416300047189],['target'],41,0,41,0,61.89276720001362,,5,61.88735119998455,61.89276720001362,61.89276720001362,0.011988800019025803,63.05998269980773,[np.float64(0.19666666666666666)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.172416300047189],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
42,0,42,[np.float64(0.46555555555555556)],[np.float64(-0.3)],[1],[0],[0],[1.2151426000054926],['target'],42,0,42,0,63.082243299810216,,5,63.07672719983384,63.082243299810216,63.082243299810216,0.01630080002360046,64.29192059999332,[np.float64(0.46555555555555556)],[np.float64(-0.3)],[1],[0],[0],[1.2151426000054926],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
43,0,43,[np.float64(0.4816666666666667)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.3736467000562698],['target'],43,0,43,0,64.30867119994946,,5,64.30270539992489,64.30867119994946,64.30867119994946,0.01069130003452301,65.67645549983718,[np.float64(0.4816666666666667)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.3736467000562698],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
44,0,44,[np.float64(-0.05444444444444444)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.4007026001345366],['target'],44,0,44,0,65.69937429996207,,5,65.69196660001762,65.69937429996207,65.69937429996207,0.015313500072807074,67.09276629984379,[np.float64(-0.05444444444444444)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.4007026001345366],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
45,0,45,[np.float64(-0.4711111111111111)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.5338126998394728],['target'],45,0,45,0,67.13538179988973,,10,67.12708989996463,67.13538179988973,67.13538179988973,0.03412869991734624,68.66102729993872,[np.float64(-0.4711111111111111)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.5338126998394728],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
46,0,46,[np.float64(0.18611111111111112)],[np.float64(0.34833333333333333)],[1],[0],[0],[1.782379899872467],['target'],46,0,46,0,68.68481709994376,,5,68.67785630002618,68.68481709994376,68.68481709994376,0.016539999982342124,70.46042070002295,[np.float64(0.18611111111111112)],[np.float64(0.34833333333333333)],[1],[0],[0],[1.782379899872467],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
47,0,47,[np.float64(0.025)],[np.float64(0.15888888888888889)],[1],[0],[0],[1.6990897001232952],['target'],47,0,47,0,70.48447709996253,,5,70.47761049983092,70.48447709996253,70.48447709996253,0.016857400070875883,72.17681289999746,[np.float64(0.025)],[np.float64(0.15888888888888889)],[1],[0],[0],[1.6990897001232952],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
48,0,48,[np.float64(-0.06777777777777778)],[np.float64(0.32722222222222225)],[1],[0],[0],[1.2159490000922233],['target'],48,0,48,0,72.20057239988819,,5,72.19330239994451,72.20057239988819,72.20057239988819,0.01632109982892871,73.40934949996881,[np.float64(-0.06777777777777778)],[np.float64(0.32722222222222225)],[1],[0],[0],[1.2159490000922233],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
49,0,49,[np.float64(-0.27055555555555555)],[np.float64(0.1272222222222222)],[1],[0],[0],[1.248701199889183],['target'],49,0,49,0,73.4341672998853,,5,73.42795279994607,73.4341672998853,73.4341672998853,0.018431699834764004,74.67674469994381,[np.float64(-0.27055555555555555)],[np.float64(0.1272222222222222)],[1],[0],[0],[1.248701199889183],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
50,0,50,[np.float64(0.2544444444444444)],[np.float64(-0.3211111111111111)],[1],[0],[0],[1.4478713998105377],['target'],50,0,50,0,74.70115769980475,,5,74.69423909997568,74.70115769980475,74.70115769980475,0.017319200094789267,76.14217569981702,[np.float64(0.2544444444444444)],[np.float64(-0.3211111111111111)],[1],[0],[0],[1.4478713998105377],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
51,0,51,[np.float64(-0.07388888888888889)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.3821652000769973],['target'],51,0,51,0,76.16939189983532,,10,76.16228209994733,76.16939189983532,76.16939189983532,0.019975299946963787,77.5445924999658,[np.float64(-0.07388888888888889)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.3821652000769973],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
52,0,52,[np.float64(0.45444444444444443)],[np.float64(-0.3055555555555556)],[1],[0],[0],[1.6732095000334084],['target'],52,0,52,0,77.57767429994419,,10,77.57036499981768,77.57767429994419,77.57767429994419,0.025443500140681863,79.24367360002361,[np.float64(0.45444444444444443)],[np.float64(-0.3055555555555556)],[1],[0],[0],[1.6732095000334084],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
53,0,53,[np.float64(-0.1527777777777778)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.1828952000942081],['target'],53,0,53,0,79.26894759992138,,5,79.26018819981255,79.26894759992138,79.26894759992138,0.016296100104227662,80.4431753999088,[np.float64(-0.1527777777777778)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.1828952000942081],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
54,0,54,[np.float64(0.09555555555555556)],[np.float64(-0.3088888888888889)],[1],[0],[0],[1.523344799876213],['target'],54,0,54,0,80.47770279995166,,10,80.46983879990876,80.47770279995166,80.47770279995166,0.026463699992746115,81.99329669983126,[np.float64(0.09555555555555556)],[np.float64(-0.3088888888888889)],[1],[0],[0],[1.523344799876213],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
55,0,55,[np.float64(0.3283333333333333)],[np.float64(-0.10444444444444445)],[1],[0],[0],[1.336258800001815],['target'],55,0,55,0,82.03201349987648,,10,82.02339649992064,82.03201349987648,82.03201349987648,0.029869000194594264,83.35977129987441,[np.float64(0.3283333333333333)],[np.float64(-0.10444444444444445)],[1],[0],[0],[1.336258800001815],['target'],participant 2,001,2025-09-30_13h47.04.218,Visual Search,,2025.1.1,59.95329643126563,2025-09-30 13h47.14.172636 +0530,
